Name,Address,Signal Level,X,Y,Z,MAC,Location
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-93,21,13,11,190090214554142,211311
BPGC-NAB,70:EA:1A:22:9B:E0,-94,21,13,11,124150763133920,211311
BPGC-NAB,70:EA:1A:22:9B:80,-93,21,13,11,124150763133824,211311
BPGC-NAB,08:4F:A9:39:6A:40,-81,21,13,11,9138234550848,211311
BPGC-NAB,70:EA:1A:22:87:60,-83,21,13,11,124150763128672,211311
BPGC-NAB,08:4F:A9:39:68:40,-85,21,13,11,9138234550336,211311
BPGC-NAB,08:4F:A9:43:38:A0,-94,21,13,11,9138235193504,211311
BPGC-NAB,70:EA:1A:22:8F:E0,-90,21,13,11,124150763130848,211311
BPGC-NAB,08:4F:A9:2D:77:40,-96,21,13,11,9138233767744,211311
BPGC-NAB,70:EA:1A:22:9F:E0,-95,21,13,11,124150763134944,211311
BPGC-NAB,70:EA:1A:22:92:40,-96,21,13,11,124150763131456,211311
CRT-MIFI,8C:21:A7:E1:4E:22,-96,21,13,11,154076178370082,211311
BPGC-NAB,70:EA:1A:22:9F:20,-94,21,13,11,124150763134752,211311
sks,88:63:DF:BB:74:A5,-94,21,13,11,149962536744101,211311
BPGC-NAB,08:4F:A9:39:68:20,-95,21,13,11,9138234550304,211311
BPGC-NAB,08:4F:A9:10:4B:80,-94,21,13,11,9138231856000,211311
BPGC-NAB,00:A3:8E:4E:29:A0,-46,15,10,11,702467156384,151011
BPGC-NAB,08:4F:A9:39:68:40,-47,15,10,11,9138234550336,151011
BPGC-NAB,70:EA:1A:22:9F:20,-52,15,10,11,124150763134752,151011
BPGC-NAB,08:4F:A9:30:00:00,-60,15,10,11,9138233933824,151011
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-68,15,10,11,190090214554142,151011
BPGC-NAB,08:4F:A9:2D:8A:A0,-74,15,10,11,9138233772704,151011
sks,88:63:DF:BB:74:A5,-59,15,10,11,149962536744101,151011
BPGC-NAB,08:4F:A9:39:68:20,-71,15,10,11,9138234550304,151011
BPGC-NAB,70:EA:1A:22:AC:00,-77,15,10,11,124150763138048,151011
BPGC-NAB,08:4F:A9:2D:8A:40,-71,15,10,11,9138233772608,151011
BPGC-NAB,00:A3:8E:60:F2:A0,-74,15,10,11,702468387488,151011
BPGC-NAB,70:EA:1A:22:A9:40,-79,15,10,11,124150763137344,151011
BPGC-NAB,70:EA:1A:22:A5:A0,-78,15,10,11,124150763136416,151011
BPGC-NAB,70:EA:1A:22:97:80,-83,15,10,11,124150763132800,151011
BPGC-NAB,08:4F:A9:39:6A:40,-84,15,10,11,9138234550848,151011
BPGC-NAB,70:EA:1A:22:A0:20,-88,15,10,11,124150763135008,151011
SAIMAA,04:95:E6:82:45:88,-94,15,10,11,5041863935368,151011
BPGC-NAB,70:EA:1A:22:98:20,-92,15,10,11,124150763132960,151011
BPGC-NAB,70:EA:1A:22:8F:E0,-96,15,10,11,124150763130848,151011
BPGC-NAB,A8:B4:56:CC:DE:00,-85,15,10,11,185492503846400,151011
BPGC-NAB,70:EA:1A:22:96:00,-87,15,10,11,124150763132416,151011
BPGC-NAB,70:EA:1A:22:A9:A0,-92,15,10,11,124150763137440,151011
BPGC-NAB,08:4F:A9:10:4B:80,-94,15,10,11,9138231856000,151011
BPGC-NAB,08:4F:A9:43:38:A0,-94,15,10,11,9138235193504,151011
BPGC-NAB,70:EA:1A:22:87:60,-97,15,10,11,124150763128672,151011
BPGC-NAB,70:EA:1A:22:97:80,-36,20,15,11,124150763132800,201511
BPGC-NAB,70:EA:1A:22:A5:A0,-52,20,15,11,124150763136416,201511
BPGC-NAB,70:EA:1A:22:A9:40,-60,20,15,11,124150763137344,201511
BPGC-NAB,70:EA:1A:22:A0:20,-59,20,15,11,124150763135008,201511
BPGC-NAB,70:EA:1A:22:AC:00,-58,20,15,11,124150763138048,201511
BPGC-NAB,08:4F:A9:39:6A:40,-68,20,15,11,9138234550848,201511
BPGC-NAB,70:EA:1A:22:98:20,-67,20,15,11,124150763132960,201511
BPGC-NAB,08:4F:A9:30:00:00,-70,20,15,11,9138233933824,201511
BPGC-NAB,70:EA:1A:22:96:00,-73,20,15,11,124150763132416,201511
BPGC-NAB,70:EA:1A:22:87:60,-70,20,15,11,124150763128672,201511
BPGC-NAB,00:A3:8E:60:F2:A0,-75,20,15,11,702468387488,201511
BPGC-NAB,A8:B4:56:CC:DE:00,-68,20,15,11,185492503846400,201511
BPGC-NAB,70:EA:1A:22:8F:E0,-79,20,15,11,124150763130848,201511
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-77,20,15,11,190090214554142,201511
sks,88:63:DF:BB:74:A5,-80,20,15,11,149962536744101,201511
BPGC-NAB,70:EA:1A:22:92:40,-81,20,15,11,124150763131456,201511
BPGC-NAB,00:A3:8E:4E:29:A0,-85,20,15,11,702467156384,201511
