Name,Address,Company,Signal Level,Frequency,Channel,Security,Cipher,BSS Type,WPS Support,Time,Longitude,Latitude,X,Y,Z
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-57,2412,1,None,None,Infrastructure,No,17/02/20 12:20:57 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-64,2437,6,None,None,Infrastructure,No,17/02/20 12:22:57 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-63,2437,6,None,None,Infrastructure,No,17/02/20 12:22:38 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-74,2412,1,None,None,Infrastructure,No,17/02/20 12:22:38 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-70,2437,6,None,None,Infrastructure,No,17/02/20 12:22:38 AM,,,6,5,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-81,2462,11,None,None,Infrastructure,No,17/02/20 12:21:55 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-81,2412,1,None,None,Infrastructure,No,17/02/20 12:22:38 AM,,,6,5,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-71,2462,11,None,None,Infrastructure,No,17/02/20 12:22:40 AM,,,6,5,1
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-82,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,17/02/20 12:21:55 AM,,,6,5,1
BPGC-NAB,08:4F:A9:39:68:40,,-80,2462,11,None,None,Infrastructure,No,17/02/20 12:23:33 AM,,,6,5,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-77,2462,11,WPA2-PSK,CCMP,Infrastructure,No,17/02/20 12:22:38 AM,,,6,5,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-84,2412,1,None,None,Infrastructure,No,17/02/20 12:21:55 AM,,,6,5,1
BPGC-NAB,08:4F:A9:43:38:A0,,-85,2437,6,None,None,Infrastructure,No,17/02/20 12:23:33 AM,,,6,5,1
BPGC-NAB,08:4F:A9:2D:77:40,,-82,2412,1,None,None,Infrastructure,No,17/02/20 12:21:55 AM,,,6,5,1
BPGC-NAB,08:4F:A9:39:68:20,,-85,2437,6,None,None,Infrastructure,No,17/02/20 12:22:38 AM,,,6,5,1
BPGC-NAB,08:4F:A9:30:00:00,,-87,2437,6,None,None,Infrastructure,No,17/02/20 12:23:33 AM,,,6,5,1
BPGC-NAB,68:3B:78:E9:C0:E0,,-82,2462,11,None,None,Infrastructure,No,17/02/20 12:23:33 AM,,,6,5,1
BPGC-NAB,08:4F:A9:10:4B:80,,-95,2462,11,None,None,Infrastructure,No,17/02/20 12:20:57 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:9B:80,"Cisco Systems, Inc",-95,2412,1,None,None,Infrastructure,No,17/02/20 12:22:38 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:9B:E0,"Cisco Systems, Inc",-92,2437,6,None,None,Infrastructure,No,17/02/20 12:22:55 AM,,,6,5,1
BPGC-NAB,08:4F:A9:2D:8A:40,,-91,2462,11,None,None,Infrastructure,No,17/02/20 12:22:57 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-91,2437,6,None,None,Infrastructure,No,17/02/20 12:22:40 AM,,,6,5,1
TheLastUchiha,06:92:26:A2:85:2C,,-95,2412,1,WPA2-PSK,CCMP,Infrastructure,No,17/02/20 12:21:55 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-92,2462,11,None,None,Infrastructure,No,17/02/20 12:22:55 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:96:20,"Cisco Systems, Inc",-93,2462,11,None,None,Infrastructure,No,17/02/20 12:22:57 AM,,,6,5,1
BPGC-NAB,08:4F:A9:39:6A:40,,-94,2462,11,None,None,Infrastructure,No,17/02/20 12:22:38 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:92:40,"Cisco Systems, Inc",-95,2412,1,None,None,Infrastructure,No,17/02/20 12:22:40 AM,,,6,5,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-46,2462,11,None,None,Infrastructure,No,16/02/20 01:17:15 PM,,,3,0,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-47,2412,1,None,None,Infrastructure,No,16/02/20 01:17:15 PM,,,3,0,1
BPGC-NAB,08:4F:A9:39:68:40,,-60,2462,11,None,None,Infrastructure,No,16/02/20 01:17:15 PM,,,3,0,1
BPGC-NAB,08:4F:A9:30:00:00,,-64,2437,6,None,None,Infrastructure,No,16/02/20 01:17:13 PM,,,3,0,1
BPGC-NAB,08:4F:A9:2D:8A:A0,,-69,2412,1,None,None,Infrastructure,No,16/02/20 01:15:12 PM,,,3,0,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-69,2462,11,None,None,Infrastructure,No,16/02/20 01:17:13 PM,,,3,0,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-71,2462,11,WPA2-PSK,CCMP,Infrastructure,No,16/02/20 01:20:03 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-74,2437,6,None,None,Infrastructure,No,16/02/20 01:19:12 PM,,,3,0,1
BPGC-NAB,08:4F:A9:2D:8A:40,,-70,2462,11,None,None,Infrastructure,No,16/02/20 01:19:15 PM,,,3,0,1
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-76,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,16/02/20 01:17:12 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-82,2412,1,None,None,Infrastructure,No,16/02/20 01:19:15 PM,,,3,0,1
BPGC-NAB,08:4F:A9:39:68:20,,-77,2437,6,None,None,Infrastructure,No,16/02/20 01:20:03 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-87,2412,1,None,None,Infrastructure,No,16/02/20 01:15:14 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:A9:A0,"Cisco Systems, Inc",-85,2437,6,None,None,Infrastructure,No,16/02/20 01:15:16 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-79,2462,11,None,None,Infrastructure,No,16/02/20 01:17:13 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-86,2437,6,None,None,Infrastructure,No,16/02/20 01:17:15 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-89,2412,1,None,None,Infrastructure,No,16/02/20 01:17:17 PM,,,3,0,1
BPGC-NAB,08:4F:A9:39:6A:40,,-91,2462,11,None,None,Infrastructure,No,16/02/20 01:17:17 PM,,,3,0,1
SAIMAA,04:95:E6:82:45:88,"Tenda Technology Co.,Ltd.Dongguan branch",-92,2442,7,WPA-PSK + WPA2-PSK,CCMP,Infrastructure,No,16/02/20 01:19:17 PM,,,3,0,1
BPGC-NAB,08:4F:A9:43:38:A0,,-95,2437,6,None,None,Infrastructure,No,16/02/20 01:17:12 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-92,2437,6,None,None,Infrastructure,No,16/02/20 01:19:15 PM,,,3,0,1
BPGC-NAB,08:4F:A9:10:4B:80,,-89,2462,11,None,None,Infrastructure,No,16/02/20 01:17:15 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-95,2437,6,None,None,Infrastructure,No,16/02/20 01:19:13 PM,,,3,0,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-92,2462,11,None,None,Infrastructure,No,16/02/20 01:19:15 PM,,,3,0,1
TG,80:14:A8:BE:BB:28,"Guangzhou V-SOLUTION Electronic Technology Co., Ltd.",-96,2412,1,WPA-PSK + WPA2-PSK,TKIP + CCMP,Infrastructure,Yes,16/02/20 01:20:03 PM,,,3,0,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-41,2412,1,None,None,Infrastructure,No,16/02/20 02:04:43 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-59,2437,6,None,None,Infrastructure,No,16/02/20 02:05:19 PM,,,9,4,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-71,2462,11,None,None,Infrastructure,No,16/02/20 02:04:41 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-71,2412,1,None,None,Infrastructure,No,16/02/20 02:04:43 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-74,2412,1,None,None,Infrastructure,No,16/02/20 02:04:41 PM,,,9,4,1
BPGC-NAB,08:4F:A9:39:6A:40,,-69,2462,11,None,None,Infrastructure,No,16/02/20 02:05:27 PM,,,9,4,1
BPGC-NAB,08:4F:A9:30:00:00,,-78,2437,6,None,None,Infrastructure,No,16/02/20 02:05:19 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-78,2437,6,None,None,Infrastructure,No,16/02/20 02:04:45 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-70,2437,6,None,None,Infrastructure,No,16/02/20 02:04:45 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-84,2412,1,None,None,Infrastructure,No,16/02/20 02:04:41 PM,,,9,4,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-82,2462,11,None,None,Infrastructure,No,16/02/20 02:04:43 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:9B:E0,"Cisco Systems, Inc",-92,2437,6,None,None,Infrastructure,No,16/02/20 02:04:41 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-93,2437,6,None,None,Infrastructure,No,16/02/20 02:04:41 PM,,,9,4,1
BPGC-NAB,08:4F:A9:39:68:40,,-86,2462,11,None,None,Infrastructure,No,16/02/20 02:04:43 PM,,,9,4,1
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-89,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,16/02/20 02:05:27 PM,,,9,4,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-95,2462,11,WPA2-PSK,CCMP,Infrastructure,No,16/02/20 02:05:19 PM,,,9,4,1
SAIMAA,04:95:E6:82:45:88,"Tenda Technology Co.,Ltd.Dongguan branch",-96,2442,7,WPA-PSK + WPA2-PSK,CCMP,Infrastructure,No,16/02/20 02:04:41 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-63,2462,11,None,None,Infrastructure,No,16/02/20 02:05:19 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:9B:80,"Cisco Systems, Inc",-91,2412,1,None,None,Infrastructure,No,16/02/20 02:05:19 PM,,,9,4,1
BPGC-NAB,08:4F:A9:43:38:A0,,-94,2437,6,None,None,Infrastructure,No,16/02/20 02:04:45 PM,,,9,4,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-97,2412,1,None,None,Infrastructure,No,16/02/20 02:04:45 PM,,,9,4,1
BPGC-NAB,08:4F:A9:2D:77:40,,-96,2412,1,None,None,Infrastructure,No,16/02/20 02:05:27 PM,,,9,4,1
BPGC-NAB,08:4F:A9:10:4B:80,,-96,2462,11,None,None,Infrastructure,No,16/02/20 02:05:27 PM,,,9,4,1
BPGC-NAB,70:EA:1A:22:96:A0,"Cisco Systems, Inc",-97,2412,1,None,None,Infrastructure,No,16/02/20 02:05:27 PM,,,9,4,1
BPGC-NAB,08:4F:A9:39:6A:40,,-35,2462,11,None,None,Infrastructure,No,16/02/2020 13:39:50,,,9,-1,1
BPGC-NAB,08:4F:A9:30:00:00,,-51,2437,6,None,None,Infrastructure,No,16/02/2020 13:39:50,,,9,-1,1
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-57,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,16/02/2020 13:39:52,,,9,-1,1
BPGC-NAB,08:4F:A9:39:68:40,,-60,2462,11,None,None,Infrastructure,No,16/02/2020 13:37:56,,,9,-1,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-65,2462,11,WPA2-PSK,CCMP,Infrastructure,No,16/02/2020 13:40:54,,,9,-1,1
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-75,2412,1,None,None,Infrastructure,No,16/02/2020 13:37:54,,,9,-1,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-64,2412,1,None,None,Infrastructure,No,16/02/2020 13:39:50,,,9,-1,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-87,2437,6,None,None,Infrastructure,No,16/02/2020 13:37:56,,,9,-1,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-70,2462,11,None,None,Infrastructure,No,16/02/2020 13:39:50,,,9,-1,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-88,2437,6,None,None,Infrastructure,No,16/02/2020 13:37:56,,,9,-1,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-80,2412,1,None,None,Infrastructure,No,16/02/2020 13:39:52,,,9,-1,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-88,2437,6,None,None,Infrastructure,No,16/02/2020 13:39:50,,,9,-1,1
BPGC-NAB,70:EA:1A:22:9F:E0,"Cisco Systems, Inc",-69,2462,11,None,None,Infrastructure,No,16/02/2020 13:39:52,,,9,-1,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-89,2462,11,None,None,Infrastructure,No,16/02/2020 13:40:54,,,9,-1,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-37,2462,11,None,None,Infrastructure,No,16/02/2020 13:11:09,,,0,0,1
BPGC-NAB,08:4F:A9:30:00:00,,-59,2437,6,None,None,Infrastructure,No,16/02/2020 13:11:05,,,0,0,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-46,2462,11,None,None,Infrastructure,No,16/02/2020 13:11:08,,,0,0,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-56,2437,6,None,None,Infrastructure,No,16/02/2020 13:13:32,,,0,0,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-57,2412,1,None,None,Infrastructure,No,16/02/2020 13:13:08,,,0,0,1
BPGC-NAB,08:4F:A9:2D:8A:A0,,-63,2412,1,None,None,Infrastructure,No,16/02/2020 13:13:08,,,0,0,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-63,2437,6,None,None,Infrastructure,No,16/02/2020 13:11:11,,,0,0,1
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-75,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,16/02/2020 13:10:41,,,0,0,1
BPGC-NAB,08:4F:A9:39:68:40,,-57,2462,11,None,None,Infrastructure,No,16/02/2020 13:13:05,,,0,0,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-72,2412,1,None,None,Infrastructure,No,16/02/2020 13:13:05,,,0,0,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-73,2412,1,None,None,Infrastructure,No,16/02/2020 13:11:08,,,0,0,1
BPGC-NAB,70:EA:1A:22:A9:A0,"Cisco Systems, Inc",-70,2437,6,None,None,Infrastructure,No,16/02/2020 13:13:08,,,0,0,1
BPGC-NAB,08:4F:A9:2D:8A:40,,-73,2462,11,None,None,Infrastructure,No,16/02/2020 13:13:08,,,0,0,1
BPGC-NAB,08:4F:A9:10:4B:80,,-62,2462,11,None,None,Infrastructure,No,16/02/2020 13:11:08,,,0,0,1
BPGC-NAB,08:4F:A9:39:68:20,,-70,2437,6,None,None,Infrastructure,No,16/02/2020 13:13:11,,,0,0,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-79,2462,11,None,None,Infrastructure,No,16/02/2020 13:11:05,,,0,0,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-74,2462,11,None,None,Infrastructure,No,16/02/2020 13:13:32,,,0,0,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-70,2462,11,WPA2-PSK,CCMP,Infrastructure,No,16/02/2020 13:13:09,,,0,0,1
BPGC-NAB,08:4F:A9:43:38:A0,,-89,2437,6,None,None,Infrastructure,No,16/02/2020 13:11:05,,,0,0,1
CRT-MIFI,8C:21:A7:E1:4E:22,,-81,2427,4,WPA-PSK,CCMP,Infrastructure,No,16/02/2020 13:11:08,,,0,0,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-71,2412,1,None,None,Infrastructure,No,16/02/2020 13:13:05,,,0,0,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-72,2437,6,None,None,Infrastructure,No,16/02/2020 13:11:11,,,0,0,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-90,2437,6,None,None,Infrastructure,No,16/02/2020 13:13:11,,,0,0,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-43,2437,6,None,None,Infrastructure,No,17/02/20 12:36:37 AM,,,0,5,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-64,2437,6,None,None,Infrastructure,No,17/02/20 12:36:44 AM,,,0,5,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-61,2462,11,None,None,Infrastructure,No,17/02/20 12:36:44 AM,,,0,5,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-58,2462,11,None,None,Infrastructure,No,17/02/20 12:32:36 AM,,,0,5,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-59,2412,1,None,None,Infrastructure,No,17/02/20 12:34:30 AM,,,0,5,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-62,2412,1,None,None,Infrastructure,No,17/02/20 12:36:44 AM,,,0,5,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-73,2462,11,None,None,Infrastructure,No,17/02/20 12:36:44 AM,,,0,5,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-76,2412,1,None,None,Infrastructure,No,17/02/20 12:34:32 AM,,,0,5,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-78,2437,6,None,None,Infrastructure,No,17/02/20 12:34:32 AM,,,0,5,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-81,2462,11,None,None,Infrastructure,No,17/02/20 12:36:30 AM,,,0,5,1
BPGC-NAB,08:4F:A9:10:4B:80,,-71,2462,11,None,None,Infrastructure,No,17/02/20 12:32:34 AM,,,0,5,1
BPGC-NAB,08:4F:A9:2D:77:40,,-77,2412,1,None,None,Infrastructure,No,17/02/20 12:36:44 AM,,,0,5,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-75,2437,6,None,None,Infrastructure,No,17/02/20 12:34:32 AM,,,0,5,1
BPGC-NAB,68:3B:78:E9:C0:E0,,-77,2462,11,None,None,Infrastructure,No,17/02/20 12:36:30 AM,,,0,5,1
BPGC-NAB,70:EA:1A:22:A9:A0,"Cisco Systems, Inc",-80,2437,6,None,None,Infrastructure,No,17/02/20 12:36:30 AM,,,0,5,1
BPGC-NAB,08:4F:A9:43:38:A0,,-84,2437,6,None,None,Infrastructure,No,17/02/20 12:33:30 AM,,,0,5,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-91,2412,1,None,None,Infrastructure,No,17/02/20 12:32:34 AM,,,0,5,1
BPGC-WIFI,40:01:7A:B1:00:40,"Cisco Systems, Inc",-86,2437,6,None,None,Infrastructure,No,17/02/20 12:34:30 AM,,,0,5,1
BPGC-LT,40:01:7A:B1:00:41,"Cisco Systems, Inc",-87,2437,6,WPA-PSK + WPA2-PSK,TKIP + CCMP,Infrastructure,No,17/02/20 12:34:30 AM,,,0,5,1
BPGC-NAB,08:4F:A9:2D:8A:A0,,-90,2412,1,None,None,Infrastructure,No,17/02/20 12:32:34 AM,,,0,5,1
BPGC-NAB,08:4F:A9:30:00:00,,-90,2437,6,None,None,Infrastructure,No,17/02/20 12:33:30 AM,,,0,5,1
BPGC-NAB,08:4F:A9:39:68:40,,-94,2462,11,None,None,Infrastructure,No,17/02/20 12:32:36 AM,,,0,5,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-95,2462,11,WPA2-PSK,CCMP,Infrastructure,No,17/02/20 12:36:30 AM,,,0,5,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-66,2462,11,None,None,Infrastructure,No,17/02/20 12:47:02 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-72,2437,6,None,None,Infrastructure,No,17/02/20 12:48:58 AM,,,0,7,1
BPGC-NAB,68:3B:78:E9:C0:E0,,-71,2462,11,None,None,Infrastructure,No,17/02/20 12:48:58 AM,,,0,7,1
BPGC-NAB,08:4F:A9:2D:77:40,,-73,2412,1,None,None,Infrastructure,No,17/02/20 12:50:58 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-73,2437,6,None,None,Infrastructure,No,17/02/20 12:49:00 AM,,,0,7,1
BPGC-NAB,08:4F:A9:43:38:A0,,-68,2437,6,None,None,Infrastructure,No,17/02/20 12:49:00 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-81,2462,11,None,None,Infrastructure,No,17/02/20 12:50:58 AM,,,0,7,1
BPGC-NAB,08:4F:A9:10:4B:80,,-84,2462,11,None,None,Infrastructure,No,17/02/20 12:47:02 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-88,2412,1,None,None,Infrastructure,No,17/02/20 12:47:03 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-94,2412,1,None,None,Infrastructure,No,17/02/20 12:47:00 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:A9:A0,"Cisco Systems, Inc",-94,2437,6,None,None,Infrastructure,No,17/02/20 12:50:58 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-90,2462,11,None,None,Infrastructure,No,17/02/20 12:47:02 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-90,2412,1,None,None,Infrastructure,No,17/02/20 12:47:03 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-94,2437,6,None,None,Infrastructure,No,17/02/20 12:47:02 AM,,,0,7,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-96,2462,11,None,None,Infrastructure,No,17/02/20 12:47:02 AM,,,0,7,1
BPGC-NAB,A8:B4:56:CA:8F:40,"Cisco Systems, Inc",-93,2437,6,None,None,Infrastructure,No,17/02/20 12:47:03 AM,,,0,7,1
BPGC-NAB,70:EA:1A:22:96:20,"Cisco Systems, Inc",-95,2462,11,None,None,Infrastructure,No,17/02/20 12:50:58 AM,,,0,7,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-39,2462,11,None,None,Infrastructure,No,17/02/20 12:42:56 AM,,,0,1,1
BPGC-NAB,08:4F:A9:10:4B:80,,-59,2462,11,None,None,Infrastructure,No,17/02/20 12:44:02 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-59,2437,6,None,None,Infrastructure,No,17/02/20 12:42:56 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-65,2437,6,None,None,Infrastructure,No,17/02/20 12:43:56 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-72,2412,1,None,None,Infrastructure,No,17/02/20 12:43:56 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-68,2462,11,None,None,Infrastructure,No,17/02/20 12:42:02 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-77,2412,1,None,None,Infrastructure,No,17/02/20 12:44:00 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-78,2412,1,None,None,Infrastructure,No,17/02/20 12:43:58 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-75,2437,6,None,None,Infrastructure,No,17/02/20 12:43:58 AM,,,0,1,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-84,2462,11,None,None,Infrastructure,No,17/02/20 12:41:58 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-77,2437,6,None,None,Infrastructure,No,17/02/20 12:42:02 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:A9:A0,"Cisco Systems, Inc",-82,2437,6,None,None,Infrastructure,No,17/02/20 12:44:02 AM,,,0,1,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-79,2412,1,None,None,Infrastructure,No,17/02/20 12:43:58 AM,,,0,1,1
BPGC-NAB,08:4F:A9:2D:77:40,,-85,2412,1,None,None,Infrastructure,No,17/02/20 12:42:00 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-80,2462,11,None,None,Infrastructure,No,17/02/20 12:43:56 AM,,,0,1,1
BPGC-NAB,08:4F:A9:2D:8A:A0,,-89,2412,1,None,None,Infrastructure,No,17/02/20 12:43:56 AM,,,0,1,1
BPGC-NAB,08:4F:A9:30:00:00,,-82,2437,6,None,None,Infrastructure,No,17/02/20 12:42:00 AM,,,0,1,1
BPGC-NAB,08:4F:A9:2D:8A:40,,-94,2462,11,None,None,Infrastructure,No,17/02/20 12:44:00 AM,,,0,1,1
BPGC-NAB,08:4F:A9:39:68:40,,-83,2462,11,None,None,Infrastructure,No,17/02/20 12:43:58 AM,,,0,1,1
BPGC-NAB,68:3B:78:E9:C0:E0,,-90,2462,11,None,None,Infrastructure,No,17/02/20 12:42:02 AM,,,0,1,1
BPGC-NAB,08:4F:A9:39:68:20,,-94,2437,6,None,None,Infrastructure,No,17/02/20 12:44:02 AM,,,0,1,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-96,2462,11,WPA2-PSK,CCMP,Infrastructure,No,17/02/20 12:42:02 AM,,,0,1,1
BPGC-WIFI,40:01:7A:AF:D3:60,"Cisco Systems, Inc",-93,2462,11,None,None,Infrastructure,No,17/02/20 12:43:56 AM,,,0,1,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-47,2412,1,None,None,Infrastructure,No,17/02/20 12:16:37 AM,,,8,5,1
