Name,Address,Signal Level,Frequency,Channel,Time,X,Y,Z,MAC,Final
BPGC-WIFI,40:01:7A:B1:00:40,-80,2462,11,11/02/2020 23:00:11,4,0,0,70375097565248,70375097565248400
BPGC-NAB,70:EA:1A:22:A9:40,-75,2462,11,11/02/2020 22:57:20,4,0,0,124150763137344,124150763137344400
BPGC-NAB,08:4F:A9:39:68:20,-47,2437,6,11/02/20 11:16:03 PM,8,0,0,9138234550304,9138234550304800
BPGC-NAB,70:EA:1A:22:87:60,-52,2412,1,11/02/20 11:13:47 PM,8,0,0,124150763128672,124150763128672800
BPGC-NAB,08:4F:A9:2D:8A:40,-54,2462,11,11/02/20 11:15:48 PM,8,0,0,9138233772608,9138233772608800
CRT-MIFI,8C:21:A7:E1:4E:22,-63,2427,4,11/02/20 11:13:43 PM,8,0,0,154076178370082,154076178370082800
BPGC-NAB,08:4F:A9:2D:8A:A0,-67,2412,1,11/02/20 11:15:45 PM,8,0,0,9138233772704,9138233772704800
BPGC-NAB,08:4F:A9:30:00:00,-71,2437,6,11/02/20 11:13:37 PM,8,0,0,9138233933824,9138233933824800
BPGC-NAB,70:EA:1A:22:9F:E0,-71,2462,11,11/02/20 11:15:45 PM,8,0,0,124150763134944,124150763134944800
BPGC-NAB,70:EA:1A:22:9F:20,-76,2462,11,11/02/20 11:13:37 PM,8,0,0,124150763134752,124150763134752800
BPGC-NAB,70:EA:1A:22:92:40,-67,2412,1,11/02/20 11:15:48 PM,8,0,0,124150763131456,124150763131456800
BPGC-NAB,08:4F:A9:39:68:40,-73,2462,11,11/02/20 11:13:43 PM,8,0,0,9138234550336,9138234550336800
BPGC-NAB,70:EA:1A:22:A9:40,-76,2462,11,11/02/20 11:15:43 PM,8,0,0,124150763137344,124150763137344800
BPGC-NAB,70:EA:1A:22:96:00,-80,2412,1,11/02/20 11:16:03 PM,8,0,0,124150763132416,124150763132416800
BPGC-NAB,70:EA:1A:22:A0:20,-74,2437,6,11/02/20 11:13:47 PM,8,0,0,124150763135008,124150763135008800
BPGC-NAB,70:EA:1A:22:97:80,-85,2412,1,11/02/20 11:13:37 PM,8,0,0,124150763132800,124150763132800800
BPGC-NAB,00:A3:8E:4E:29:A0,-80,2412,1,11/02/20 11:15:45 PM,8,0,0,702467156384,702467156384800
BPGC-NAB,70:EA:1A:22:98:20,-76,2437,6,11/02/20 11:13:43 PM,8,0,0,124150763132960,124150763132960800
BPGC-NAB,A8:B4:56:CC:DE:00,-74,2462,11,11/02/20 11:13:45 PM,8,0,0,185492503846400,185492503846400800
BPGC-NAB,08:4F:A9:10:4B:80,-81,2462,11,11/02/20 11:15:37 PM,8,0,0,9138231856000,9138231856000800
BPGC-NAB,08:4F:A9:39:6A:40,-82,2462,11,11/02/20 11:13:45 PM,8,0,0,9138234550848,9138234550848800
BPGC-NAB,70:EA:1A:22:AC:00,-89,2437,6,11/02/20 11:13:37 PM,8,0,0,124150763138048,124150763138048800
BPGC-NAB,70:EA:1A:22:A9:A0,-76,2437,6,11/02/20 11:15:48 PM,8,0,0,124150763137440,124150763137440800
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-88,2437,6,11/02/20 11:16:03 PM,8,0,0,190090214554142,190090214554142800
BPGC-NAB,70:EA:1A:22:9B:80,-96,2412,1,11/02/20 11:13:37 PM,8,0,0,124150763133824,124150763133824800
BPGC-NAB,70:EA:1A:22:A5:A0,-76,2462,11,11/02/20 11:13:47 PM,8,0,0,124150763136416,124150763136416800
sks,88:63:DF:BB:74:A5,-91,2462,11,11/02/20 11:15:37 PM,8,0,0,149962536744101,149962536744101800
BPGC-NAB,00:A3:8E:60:F2:A0,-91,2462,11,11/02/20 11:16:03 PM,8,0,0,702468387488,702468387488800
BPGC-NAB,70:EA:1A:22:9B:E0,-94,2437,6,11/02/20 11:13:45 PM,8,0,0,124150763133920,124150763133920800
BPGC-NAB,70:EA:1A:22:8F:E0,-91,2437,6,11/02/20 11:15:45 PM,8,0,0,124150763130848,124150763130848800
BPGC-WIFI,40:01:7A:B1:00:40,-91,2462,11,11/02/20 11:15:48 PM,8,0,0,70375097565248,70375097565248800
BPGC-NAB,70:EA:1A:22:96:A0,-94,2412,1,11/02/20 11:16:03 PM,8,0,0,124150763132576,124150763132576800
BPGC-NAB,70:EA:1A:22:A5:A0,-31,2462,11,17/02/2020 00:18:31,7,5,1,124150763136416,124150763136416751
BPGC-NAB,70:EA:1A:22:97:80,-48,2412,1,17/02/2020 00:16:30,7,5,1,124150763132800,124150763132800751
BPGC-NAB,70:EA:1A:22:A9:40,-43,2412,1,17/02/2020 00:18:31,7,5,1,124150763137344,124150763137344751
BPGC-NAB,70:EA:1A:22:AC:00,-52,2437,6,17/02/2020 00:18:26,7,5,1,124150763138048,124150763138048751
BPGC-NAB,70:EA:1A:22:98:20,-65,2437,6,17/02/2020 00:20:29,7,5,1,124150763132960,124150763132960751
BPGC-NAB,00:A3:8E:60:F2:A0,-69,2462,11,17/02/2020 00:18:26,7,5,1,702468387488,702468387488751
BPGC-NAB,70:EA:1A:22:A0:20,-66,2437,6,17/02/2020 00:21:01,7,5,1,124150763135008,124150763135008751
BPGC-NAB,A8:B4:56:CC:DE:00,-59,2462,11,17/02/2020 00:18:31,7,5,1,185492503846400,185492503846400751
BPGC-NAB,70:EA:1A:22:87:60,-73,2412,1,17/02/2020 00:18:26,7,5,1,124150763128672,124150763128672751
BPGC-NAB,08:4F:A9:30:00:00,-69,2437,6,17/02/2020 00:20:31,7,5,1,9138233933824,9138233933824751
BPGC-NAB,70:EA:1A:22:96:00,-72,2412,1,17/02/2020 00:21:01,7,5,1,124150763132416,124150763132416751
BPGC-NAB,08:4F:A9:39:68:40,-74,2462,11,17/02/2020 00:20:27,7,5,1,9138234550336,9138234550336751
sks,88:63:DF:BB:74:A5,-75,2462,11,17/02/2020 00:21:01,7,5,1,149962536744101,149962536744101751
BPGC-NAB,08:4F:A9:39:6A:40,-77,2462,11,17/02/2020 00:18:27,7,5,1,9138234550848,9138234550848751
BPGC-NAB,00:A3:8E:4E:29:A0,-75,2412,1,17/02/2020 00:20:27,7,5,1,702467156384,702467156384751
BPGC-NAB,08:4F:A9:10:4B:80,-81,2462,11,17/02/2020 00:18:27,7,5,1,9138231856000,9138231856000751
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-75,2437,6,17/02/2020 00:20:26,7,5,1,190090214554142,190090214554142751
BPGC-NAB,08:4F:A9:2D:8A:40,-80,2462,11,17/02/2020 00:18:31,7,5,1,9138233772608,9138233772608751
BPGC-NAB,70:EA:1A:22:9F:E0,-81,2462,11,17/02/2020 00:20:31,7,5,1,124150763134944,124150763134944751
BPGC-NAB,70:EA:1A:22:9B:80,-84,2412,1,17/02/2020 00:20:29,7,5,1,124150763133824,124150763133824751
BPGC-NAB,70:EA:1A:22:9F:20,-43,2462,11,16/02/2020 13:25:21,4,0,1,124150763134752,124150763134752401
BPGC-NAB,08:4F:A9:39:68:40,-45,2462,11,16/02/2020 13:25:25,4,0,1,9138234550336,9138234550336401
BPGC-NAB,00:A3:8E:4E:29:A0,-45,2412,1,16/02/2020 13:23:21,4,0,1,702467156384,702467156384401
sks,88:63:DF:BB:74:A5,-45,2462,11,16/02/2020 13:21:22,4,0,1,149962536744101,149962536744101401
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-62,2437,6,16/02/2020 13:21:22,4,0,1,190090214554142,190090214554142401
BPGC-NAB,08:4F:A9:2D:8A:40,-64,2462,11,16/02/2020 13:23:21,4,0,1,9138233772608,9138233772608401
BPGC-NAB,70:EA:1A:22:A9:40,-68,2412,1,16/02/2020 13:25:25,4,0,1,124150763137344,124150763137344401
BPGC-NAB,70:EA:1A:22:A5:A0,-74,2462,11,16/02/2020 13:25:25,4,0,1,124150763136416,124150763136416401
BPGC-NAB,08:4F:A9:2D:8A:A0,-67,2412,1,16/02/2020 13:23:18,4,0,1,9138233772704,9138233772704401
BPGC-NAB,00:A3:8E:60:F2:A0,-68,2462,11,16/02/2020 13:25:19,4,0,1,702468387488,702468387488401
BPGC-NAB,A8:B4:56:CC:DE:00,-87,2462,11,16/02/2020 13:23:21,4,0,1,185492503846400,185492503846400401
BPGC-NAB,08:4F:A9:30:00:00,-48,2437,6,16/02/2020 13:25:18,4,0,1,9138233933824,9138233933824401
BPGC-NAB,70:EA:1A:22:AC:00,-69,2437,6,16/02/2020 13:21:22,4,0,1,124150763138048,124150763138048401
BPGC-NAB,08:4F:A9:39:68:20,-68,2437,6,16/02/2020 13:25:23,4,0,1,9138234550304,9138234550304401
BPGC-NAB,08:4F:A9:39:6A:40,-83,2462,11,16/02/2020 13:21:22,4,0,1,9138234550848,9138234550848401
BPGC-NAB,70:EA:1A:22:98:20,-83,2437,6,16/02/2020 13:23:19,4,0,1,124150763132960,124150763132960401
BPGC-NAB,70:EA:1A:22:A0:20,-84,2437,6,16/02/2020 13:23:19,4,0,1,124150763135008,124150763135008401
BPGC-NAB,70:EA:1A:22:96:00,-79,2412,1,16/02/2020 13:23:21,4,0,1,124150763132416,124150763132416401
BPGC-NAB,08:4F:A9:10:4B:80,-83,2462,11,16/02/2020 13:25:19,4,0,1,9138231856000,9138231856000401
BPGC-NAB,08:4F:A9:30:00:00,-42,2437,6,16/02/2020 13:48:38,9,1,1,9138233933824,9138233933824911
BPGC-NAB,08:4F:A9:39:6A:40,-43,2462,11,16/02/2020 13:44:41,9,1,1,9138234550848,9138234550848911
BPGC-NAB,08:4F:A9:39:68:40,-56,2462,11,16/02/2020 13:44:39,9,1,1,9138234550336,9138234550336911
sks,88:63:DF:BB:74:A5,-62,2462,11,16/02/2020 13:48:36,9,1,1,149962536744101,149962536744101911
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-59,2437,6,16/02/2020 13:48:36,9,1,1,190090214554142,190090214554142911
BPGC-NAB,70:EA:1A:22:A5:A0,-63,2462,11,16/02/2020 13:46:41,9,1,1,124150763136416,124150763136416911
BPGC-NAB,70:EA:1A:22:97:80,-53,2412,1,16/02/2020 13:48:36,9,1,1,124150763132800,124150763132800911
BPGC-NAB,70:EA:1A:22:A9:40,-73,2412,1,16/02/2020 13:49:06,9,1,1,124150763137344,124150763137344911
BPGC-NAB,00:A3:8E:4E:29:A0,-76,2412,1,16/02/2020 13:49:06,9,1,1,702467156384,702467156384911
BPGC-NAB,70:EA:1A:22:87:60,-61,2412,1,16/02/2020 13:44:39,9,1,1,124150763128672,124150763128672911
BPGC-NAB,70:EA:1A:22:9F:20,-70,2462,11,16/02/2020 13:49:06,9,1,1,124150763134752,124150763134752911
BPGC-NAB,00:A3:8E:60:F2:A0,-85,2462,11,16/02/2020 13:44:39,9,1,1,702468387488,702468387488911
BPGC-NAB,A8:B4:56:CC:DE:00,-77,2462,11,16/02/2020 13:46:38,9,1,1,185492503846400,185492503846400911
BPGC-NAB,70:EA:1A:22:A0:20,-77,2437,6,16/02/2020 13:46:36,9,1,1,124150763135008,124150763135008911
BPGC-NAB,70:EA:1A:22:98:20,-83,2437,6,16/02/2020 13:46:36,9,1,1,124150763132960,124150763132960911
BPGC-NAB,70:EA:1A:22:AC:00,-75,2437,6,16/02/2020 13:46:40,9,1,1,124150763138048,124150763138048911
BPGC-NAB,70:EA:1A:22:96:00,-78,2412,1,16/02/2020 13:49:06,9,1,1,124150763132416,124150763132416911
BPGC-NAB,70:EA:1A:22:97:80,-54,2412,1,16/02/20 01:58:27 PM,11,5,1,124150763132800,1241507631328001151
BPGC-NAB,A8:B4:56:CC:DE:00,-67,2462,11,16/02/20 01:58:25 PM,11,5,1,185492503846400,1854925038464001151
BPGC-NAB,70:EA:1A:22:A9:40,-68,2412,1,16/02/20 01:58:27 PM,11,5,1,124150763137344,1241507631373441151
BPGC-NAB,70:EA:1A:22:A5:A0,-68,2462,11,16/02/20 02:00:08 PM,11,5,1,124150763136416,1241507631364161151
BPGC-NAB,70:EA:1A:22:87:60,-74,2412,1,16/02/20 01:58:25 PM,11,5,1,124150763128672,1241507631286721151
BPGC-NAB,70:EA:1A:22:AC:00,-63,2437,6,16/02/20 02:00:08 PM,11,5,1,124150763138048,1241507631380481151
BPGC-NAB,70:EA:1A:22:A0:20,-69,2437,6,16/02/20 01:58:27 PM,11,5,1,124150763135008,1241507631350081151
BPGC-NAB,70:EA:1A:22:98:20,-73,2437,6,16/02/20 01:58:27 PM,11,5,1,124150763132960,1241507631329601151
BPGC-NAB,08:4F:A9:39:6A:40,-81,2462,11,16/02/20 01:58:25 PM,11,5,1,9138234550848,91382345508481151
BPGC-NAB,00:A3:8E:60:F2:A0,-81,2462,11,16/02/20 01:58:27 PM,11,5,1,702468387488,7024683874881151
BPGC-NAB,08:4F:A9:39:68:40,-92,2462,11,16/02/20 01:58:25 PM,11,5,1,9138234550336,91382345503361151
BPGC-NAB,70:EA:1A:22:92:40,-94,2412,1,16/02/20 01:58:25 PM,11,5,1,124150763131456,1241507631314561151
BPGC-NAB,70:EA:1A:22:96:00,-83,2412,1,16/02/20 02:00:08 PM,11,5,1,124150763132416,1241507631324161151
BPGC-NAB,08:4F:A9:30:00:00,-81,2437,6,16/02/20 01:58:27 PM,11,5,1,9138233933824,91382339338241151
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-90,2437,6,16/02/20 01:58:29 PM,11,5,1,190090214554142,1900902145541421151
sks,88:63:DF:BB:74:A5,-89,2462,11,16/02/20 01:58:29 PM,11,5,1,149962536744101,1499625367441011151
BPGC-NAB,08:4F:A9:43:38:A0,-92,2437,6,16/02/20 02:00:08 PM,11,5,1,9138235193504,91382351935041151
BPGC-NAB,70:EA:1A:22:9F:E0,-94,2462,11,16/02/20 01:58:27 PM,11,5,1,124150763134944,1241507631349441151
BPGC-NAB,68:3B:78:E9:C0:E0,-95,2462,11,16/02/20 01:58:27 PM,11,5,1,114604640944352,1146046409443521151
BPGC-NAB,70:EA:1A:22:9B:80,-96,2412,1,16/02/20 01:58:27 PM,11,5,1,124150763133824,1241507631338241151
BPGC-NAB,70:EA:1A:22:8F:E0,-97,2437,6,16/02/20 01:58:27 PM,11,5,1,124150763130848,1241507631308481151
BPGC-NAB,08:4F:A9:10:4B:80,-97,2462,11,16/02/20 01:58:27 PM,11,5,1,9138231856000,91382318560001151
BPGC-NAB,08:4F:A9:2D:77:40,-98,2412,1,16/02/20 01:58:27 PM,11,5,1,9138233767744,91382337677441151
BPGC-NAB,70:EA:1A:22:9B:E0,-94,2437,6,16/02/20 02:00:08 PM,11,5,1,124150763133920,1241507631339201151
BPGC-NAB,00:A3:8E:4E:29:A0,-96,2412,1,16/02/20 02:00:08 PM,11,5,1,702467156384,7024671563841151
CRT-MIFI,8C:21:A7:E1:4E:22,-95,2427,4,16/02/20 02:00:08 PM,11,5,1,154076178370082,1540761783700821151
BPGC-NAB,70:EA:1A:22:A9:40,-49,2412,1,17/02/20 12:25:42 AM,4,5,1,124150763137344,124150763137344451
BPGC-NAB,70:EA:1A:22:97:80,-56,2412,1,17/02/20 12:24:44 AM,4,5,1,124150763132800,124150763132800451
BPGC-NAB,70:EA:1A:22:AC:00,-58,2437,6,17/02/20 12:24:44 AM,4,5,1,124150763138048,124150763138048451
BPGC-NAB,70:EA:1A:22:A5:A0,-58,2462,11,17/02/20 12:26:40 AM,4,5,1,124150763136416,124150763136416451
BPGC-NAB,70:EA:1A:22:98:20,-67,2437,6,17/02/20 12:24:44 AM,4,5,1,124150763132960,124150763132960451
BPGC-NAB,A8:B4:56:CC:DE:00,-69,2462,11,17/02/20 12:24:44 AM,4,5,1,185492503846400,185492503846400451
BPGC-NAB,00:A3:8E:60:F2:A0,-69,2462,11,17/02/20 12:26:40 AM,4,5,1,702468387488,702468387488451
BPGC-NAB,70:EA:1A:22:A0:20,-77,2437,6,17/02/20 12:28:20 AM,4,5,1,124150763135008,124150763135008451
BPGC-NAB,70:EA:1A:22:96:00,-74,2412,1,17/02/20 12:28:20 AM,4,5,1,124150763132416,124150763132416451
BPGC-NAB,08:4F:A9:2D:77:40,-77,2412,1,17/02/20 12:26:42 AM,4,5,1,9138233767744,9138233767744451
BPGC-NAB,08:4F:A9:30:00:00,-87,2437,6,17/02/20 12:24:43 AM,4,5,1,9138233933824,9138233933824451
BPGC-NAB,08:4F:A9:39:68:40,-80,2462,11,17/02/20 12:26:42 AM,4,5,1,9138234550336,9138234550336451
sks,88:63:DF:BB:74:A5,-81,2462,11,17/02/20 12:28:20 AM,4,5,1,149962536744101,149962536744101451
BPGC-NAB,08:4F:A9:43:38:A0,-74,2437,6,17/02/20 12:26:44 AM,4,5,1,9138235193504,9138235193504451
BPGC-NAB,00:A3:8E:4E:29:A0,-80,2412,1,17/02/20 12:25:42 AM,4,5,1,702467156384,702467156384451
BPGC-NAB,08:4F:A9:10:4B:80,-86,2462,11,17/02/20 12:28:20 AM,4,5,1,9138231856000,9138231856000451
BPGC-NAB,70:EA:1A:22:8F:E0,-86,2437,6,17/02/20 12:25:42 AM,4,5,1,124150763130848,124150763130848451
BPGC-NAB,70:EA:1A:22:9F:20,-81,2462,11,17/02/20 12:24:44 AM,4,5,1,124150763134752,124150763134752451
BPGC-NAB,68:3B:78:E9:C0:E0,-82,2462,11,17/02/20 12:24:44 AM,4,5,1,114604640944352,114604640944352451
BPGC-NAB,08:4F:A9:2D:8A:A0,-93,2412,1,17/02/20 12:24:43 AM,4,5,1,9138233772704,9138233772704451
BPGC-NAB,70:EA:1A:22:9B:E0,-91,2437,6,17/02/20 12:26:44 AM,4,5,1,124150763133920,124150763133920451
BPGC-NAB,08:4F:A9:2D:8A:40,-92,2462,11,17/02/20 12:24:44 AM,4,5,1,9138233772608,9138233772608451
BPGC-NAB,70:EA:1A:22:87:60,-89,2412,1,17/02/20 12:24:44 AM,4,5,1,124150763128672,124150763128672451
BPGC-NAB,70:EA:1A:22:9B:80,-93,2412,1,17/02/20 12:25:42 AM,4,5,1,124150763133824,124150763133824451
BPGC-NAB,08:4F:A9:39:68:20,-89,2437,6,17/02/20 12:25:42 AM,4,5,1,9138234550304,9138234550304451
BPGC-NAB,70:EA:1A:22:A9:A0,-97,2437,6,17/02/20 12:28:20 AM,4,5,1,124150763137440,124150763137440451
BPGC-NAB,70:EA:1A:22:AC:00,-33,2437,6,17/02/2020 00:40:01,0,4,1,124150763138048,124150763138048041
BPGC-NAB,00:A3:8E:60:F2:A0,-45,2462,11,17/02/2020 00:39:46,0,4,1,702468387488,702468387488041
BPGC-NAB,70:EA:1A:22:A5:A0,-55,2462,11,17/02/2020 00:35:24,0,4,1,124150763136416,124150763136416041
BPGC-NAB,70:EA:1A:22:A9:40,-57,2412,1,17/02/2020 00:39:46,0,4,1,124150763137344,124150763137344041
BPGC-NAB,70:EA:1A:22:97:80,-54,2412,1,17/02/2020 00:39:46,0,4,1,124150763132800,124150763132800041
BPGC-NAB,70:EA:1A:22:98:20,-63,2437,6,17/02/2020 00:38:50,0,4,1,124150763132960,124150763132960041
BPGC-NAB,70:EA:1A:22:9F:20,-68,2462,11,17/02/2020 00:38:48,0,4,1,124150763134752,124150763134752041
BPGC-NAB,70:EA:1A:22:96:00,-68,2412,1,17/02/2020 00:40:07,0,4,1,124150763132416,124150763132416041
BPGC-NAB,A8:B4:56:CC:DE:00,-64,2462,11,17/02/2020 00:40:07,0,4,1,185492503846400,185492503846400041
BPGC-NAB,08:4F:A9:10:4B:80,-66,2462,11,17/02/2020 00:38:50,0,4,1,9138231856000,9138231856000041
sks,88:63:DF:BB:74:A5,-81,2462,11,17/02/2020 00:38:50,0,4,1,149962536744101,149962536744101041
BPGC-NAB,08:4F:A9:2D:8A:40,-82,2462,11,17/02/2020 00:35:24,0,4,1,9138233772608,9138233772608041
BPGC-NAB,70:EA:1A:22:8F:E0,-63,2437,6,17/02/2020 00:37:45,0,4,1,124150763130848,124150763130848041
BPGC-NAB,70:EA:1A:22:A0:20,-63,2437,6,17/02/2020 00:39:46,0,4,1,124150763135008,124150763135008041
BPGC-NAB,70:EA:1A:22:A9:A0,-69,2437,6,17/02/2020 00:39:22,0,4,1,124150763137440,124150763137440041
BPGC-WIFI,40:01:7A:B1:00:40,-81,2437,6,17/02/2020 00:37:22,0,4,1,70375097565248,70375097565248041
BPGC-LT,40:01:7A:B1:00:41,-83,2437,6,17/02/2020 00:36:50,0,4,1,70375097565249,70375097565249041
BPGC-NAB,08:4F:A9:43:38:A0,-75,2437,6,17/02/2020 00:37:45,0,4,1,9138235193504,9138235193504041
BPGC-NAB,08:4F:A9:30:00:00,-83,2437,6,17/02/2020 00:37:45,0,4,1,9138233933824,9138233933824041
BPGC-NAB,70:EA:1A:22:87:60,-85,2412,1,17/02/2020 00:38:48,0,4,1,124150763128672,124150763128672041
BPGC-NAB,08:4F:A9:2D:8A:A0,-82,2412,1,17/02/2020 00:39:46,0,4,1,9138233772704,9138233772704041
BPGC-NAB,08:4F:A9:39:68:20,-82,2437,6,17/02/2020 00:39:46,0,4,1,9138234550304,9138234550304041
BPGC-NAB,70:EA:1A:22:9F:20,-46,2462,11,16/02/20 01:09:47 PM,1,0,1,124150763134752,124150763134752101
BPGC-NAB,00:A3:8E:4E:29:A0,-59,2412,1,16/02/20 01:12:52 PM,1,0,1,702467156384,702467156384101
BPGC-NAB,08:4F:A9:2D:8A:A0,-67,2412,1,16/02/20 01:08:53 PM,1,0,1,9138233772704,9138233772704101
BPGC-NAB,70:EA:1A:22:AC:00,-70,2437,6,16/02/20 01:10:54 PM,1,0,1,124150763138048,124150763138048101
BPGC-NAB,00:A3:8E:60:F2:A0,-65,2462,11,16/02/20 01:12:54 PM,1,0,1,702468387488,702468387488101
BPGC-NAB,08:4F:A9:39:68:40,-62,2462,11,16/02/20 01:12:47 PM,1,0,1,9138234550336,9138234550336101
BPGC-NAB,70:EA:1A:22:A9:A0,-76,2437,6,16/02/20 01:08:53 PM,1,0,1,124150763137440,124150763137440101
sks,88:63:DF:BB:74:A5,-77,2462,11,16/02/20 01:12:52 PM,1,0,1,149962536744101,149962536744101101
BPGC-NAB,70:EA:1A:22:A9:40,-85,2412,1,16/02/20 01:09:47 PM,1,0,1,124150763137344,124150763137344101
BPGC-NAB,08:4F:A9:2D:8A:40,-71,2462,11,16/02/20 01:13:06 PM,1,0,1,9138233772608,9138233772608101
BPGC-NAB,70:EA:1A:22:96:00,-85,2412,1,16/02/20 01:10:52 PM,1,0,1,124150763132416,124150763132416101
BPGC-NAB,70:EA:1A:22:98:20,-84,2437,6,16/02/20 01:13:06 PM,1,0,1,124150763132960,124150763132960101
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-84,2437,6,16/02/20 01:10:54 PM,1,0,1,190090214554142,190090214554142101
BPGC-NAB,08:4F:A9:39:68:20,-78,2437,6,16/02/20 01:10:47 PM,1,0,1,9138234550304,9138234550304101
BPGC-NAB,70:EA:1A:22:97:80,-85,2412,1,16/02/20 01:10:50 PM,1,0,1,124150763132800,124150763132800101
BPGC-NAB,70:EA:1A:22:A5:A0,-91,2462,11,16/02/20 01:12:54 PM,1,0,1,124150763136416,124150763136416101
BPGC-NAB,08:4F:A9:30:00:00,-66,2437,6,16/02/20 01:12:50 PM,1,0,1,9138233933824,9138233933824101
BPGC-NAB,70:EA:1A:22:8F:E0,-88,2437,6,16/02/20 01:10:54 PM,1,0,1,124150763130848,124150763130848101
BPGC-NAB,08:4F:A9:10:4B:80,-77,2462,11,16/02/20 01:08:53 PM,1,0,1,9138231856000,9138231856000101
BPGC-NAB,70:EA:1A:22:A0:20,-92,2437,6,16/02/20 01:08:53 PM,1,0,1,124150763135008,124150763135008101
BPGC-NAB,A8:B4:56:CC:DE:00,-94,2462,11,16/02/20 01:10:50 PM,1,0,1,185492503846400,185492503846400101
BPGC-NAB,08:4F:A9:39:6A:40,-91,2462,11,16/02/20 01:12:54 PM,1,0,1,9138234550848,9138234550848101
BPGC-NAB,08:4F:A9:39:68:40,-41,2462,11,16/02/20 01:26:50 PM,7,0,1,9138234550336,9138234550336701
BPGC-NAB,00:A3:8E:4E:29:A0,-55,2412,1,16/02/20 01:26:52 PM,7,0,1,702467156384,702467156384701
sks,88:63:DF:BB:74:A5,-63,2462,11,16/02/20 01:30:52 PM,7,0,1,149962536744101,149962536744101701
BPGC-NAB,70:EA:1A:22:9F:20,-66,2462,11,16/02/20 01:28:49 PM,7,0,1,124150763134752,124150763134752701
BPGC-NAB,08:4F:A9:30:00:00,-47,2437,6,16/02/20 01:26:52 PM,7,0,1,9138233933824,9138233933824701
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-54,2437,6,16/02/20 01:28:52 PM,7,0,1,190090214554142,190090214554142701
BPGC-NAB,08:4F:A9:39:68:20,-67,2437,6,16/02/20 01:26:52 PM,7,0,1,9138234550304,9138234550304701
BPGC-NAB,70:EA:1A:22:97:80,-71,2412,1,16/02/20 01:30:51 PM,7,0,1,124150763132800,124150763132800701
BPGC-NAB,08:4F:A9:2D:8A:40,-69,2462,11,16/02/20 01:26:52 PM,7,0,1,9138233772608,9138233772608701
BPGC-NAB,08:4F:A9:39:6A:40,-74,2462,11,16/02/20 01:30:52 PM,7,0,1,9138234550848,9138234550848701
BPGC-NAB,08:4F:A9:2D:8A:A0,-81,2412,1,16/02/20 01:26:50 PM,7,0,1,9138233772704,9138233772704701
BPGC-NAB,00:A3:8E:60:F2:A0,-79,2462,11,16/02/20 01:30:51 PM,7,0,1,702468387488,702468387488701
BPGC-NAB,70:EA:1A:22:A5:A0,-76,2462,11,16/02/20 01:30:49 PM,7,0,1,124150763136416,124150763136416701
BPGC-NAB,70:EA:1A:22:A9:40,-80,2412,1,16/02/20 01:28:52 PM,7,0,1,124150763137344,124150763137344701
BPGC-NAB,70:EA:1A:22:A0:20,-80,2437,6,16/02/20 01:28:51 PM,7,0,1,124150763135008,124150763135008701
BPGC-NAB,70:EA:1A:22:87:60,-83,2412,1,16/02/20 01:30:49 PM,7,0,1,124150763128672,124150763128672701
BPGC-NAB,A8:B4:56:CC:DE:00,-87,2462,11,16/02/20 01:27:21 PM,7,0,1,185492503846400,185492503846400701
BPGC-NAB,70:EA:1A:22:AC:00,-82,2437,6,16/02/20 01:26:52 PM,7,0,1,124150763138048,124150763138048701
BPGC-NAB,70:EA:1A:22:98:20,-79,2437,6,16/02/20 01:30:49 PM,7,0,1,124150763132960,124150763132960701
BPGC-NAB,70:EA:1A:22:96:00,-88,2412,1,16/02/20 01:28:49 PM,7,0,1,124150763132416,124150763132416701
BPGC-NAB,70:EA:1A:22:9F:E0,-96,2462,11,16/02/20 01:30:51 PM,7,0,1,124150763134944,124150763134944701
BPGC-NAB,08:4F:A9:10:4B:80,-97,2462,11,16/02/20 01:28:52 PM,7,0,1,9138231856000,9138231856000701
BPGC-NAB,08:4F:A9:2D:77:40,-96,2412,1,16/02/20 01:30:51 PM,7,0,1,9138233767744,9138233767744701
BPGC-NAB,68:3B:78:E9:C0:E0,-96,2462,11,16/02/20 01:31:08 PM,7,0,1,114604640944352,114604640944352701
BPGC-NAB,70:EA:1A:22:97:80,-32,2412,1,16/02/20 02:02:44 PM,9,5,1,124150763132800,124150763132800951
BPGC-NAB,70:EA:1A:22:A9:40,-61,2412,1,16/02/20 02:02:41 PM,9,5,1,124150763137344,124150763137344951
BPGC-NAB,70:EA:1A:22:A5:A0,-62,2462,11,16/02/20 02:02:44 PM,9,5,1,124150763136416,124150763136416951
BPGC-NAB,70:EA:1A:22:AC:00,-69,2437,6,16/02/20 02:03:04 PM,9,5,1,124150763138048,124150763138048951
BPGC-NAB,08:4F:A9:39:6A:40,-66,2462,11,16/02/20 02:02:44 PM,9,5,1,9138234550848,9138234550848951
